"id","texto","palavras"
"F0022","Qualia não são em última instância emoções representadas de outro modo, e as emoções são perfeitamente naturais. A consciência é tão natural que não pode explicar o porquê da sua existência; esse é precisamente o ponto. Isso não afasta nem a existência do real nem aquilo que o real contém, incluindo os qualia.","53"
"F0023","O homem encontrou o caminho certo com a interação do cristianismo e da liberdade criativa, que seria o único sistema que permitiria tal coisa, ao ter uma representação básica dos melhores modos de ação com a religião que, em liberdade, pudessem aproximar-se mais do descobrimento do real e do bom. Demos passos importantíssimos com a descoberta da previsibilidade da física, isto é, das leis universais — do modo de ser do real. Ainda que com erros, como em Kant, que chegando bem à ideia inicial, extraiu depois remédios irreais, com todos os filósofos e cientistas obtivemos descrições cada vez melhores. O tempo da fundação dos EUA é um marco, porque associa a um enorme território e população um ethos verdadeiro: o homem deve ser livre e digno porque é filho de Deus — isto é, da realidade, criado dentro da realidade. Vê-se que as sociedades que mais criam e inovam são as que preservam este princípio. A Europa, mais tarde, já num tempo em que a receita básica estava teorizada, passou a operar sobre crenças acerca dessa receita; e, pela regra da maioria, criou sistemas cada vez mais racionalizados e labirínticos, cheios de limitações à busca da verdade pelo homem. Já não era a simplicidade e beleza da verdade que pesava na balança, mas a necessidade de limitar o homem segundo sistemas pobres em imaginação. São exemplos da verdade da verdade.","231"
"F0024","[Autor]
As instituições impõem modos de ser; quanto piores as instituições, piores os modos de pensar e ser. Pensar de acordo com a instituição não é pensar de acordo com a verdade. Independentemente das ações individuais, é verdade que agir de acordo com a realidade é melhor; e a realidade contém, entre outros, o homem consciente. O homem é livre e digno; logo, a melhor prescrição será uma que não viole as regras verdadeiras básicas.

[Entrada ChatGPT]
(A) Metafísica da Consciência e dos Qualia  
(B) Teoria do Conhecimento e do Erro  
(C) Lógica da Evolução do Ser (Tempo e História)

[Resposta do Autor]
(A) Não preciso de explicar o sentir, porque sei e é verdade que ele é verdadeiro e universal.  
(B) Não há erro ontologicamente: ontologicamente só há o real. O erro é um simples modo de ser — errado porque não verdadeiro. Gradual perante a realidade, como o conhecimento também é.  
(C) A realidade não muda; e, mesmo que o espaço aumente pela energia escura e as regras da termodinâmica mudem, essa mudança faz parte do real.","179"
"F0025","A crença falsa do formalista da verdade consiste em não buscar a verdade, mas outras coisas, e por isso não propaga qualquer verdade. O intelectualista, o comentarista, qualquer pessoa com alcance comunicacional suficiente para implantar ideias de forma expressiva, incorre neste risco. O revés é que essa pessoa acaba por encarnar a crença que justifica formalmente — muitas vezes através de uma verborreia conceptual (frequentemente kantiana) que tenta enquadrar teorias com premissas erradas, exigindo autojustificações cada vez mais complexas. Assim, a pessoa passa a ser essa crença. O significado da vida encontra-se no tipo de vida que se tem, isto é, no modo de ser. Se o homem faz parte do que é, e é a única entidade conhecida que sabe que é dentro do que é, então o seu modo de ser tem de conformar-se ao real, sem permissões para justificações alternativas. Tudo o que existe são evidências; dualismos sem correspondência no objeto descrito carecem de sentido.","158"
"F0026","Kant tem razão ao extrair algumas verdades básicas do próprio sistema, errando no resto; Wittgenstein erra na extensão do jogo de palavras, pois não alcança o real. A questão do melhor modo de ser remete para a realidade: aquilo que existe e inclui as pessoas. A história fundamental é o progresso do desvelar da sofisticação do pensamento humano ao conhecer a realidade — o percurso das grandes ideias como aproximações sucessivas ao real. Tornar isso inteligível é necessário para que se torne crença; mas a inteligibilização é parca, porque depende da apreensão limitada que o inovador trouxe à luz ao simbolizar o real ainda não mapeado. É nesse intervalo — na apreensão da apreensão — que reside a importância da forma verdadeira e do risco da forma realmente falsa.","129"
"F0027","As posições que se manifestam no contemporâneo — as divisões políticas, chamemos-lhes assim — são o revelar dos modos de ser das pessoas. No exemplo do aborto: recordo o caso de um bebé deixado num quartel de bombeiros. O discurso favorável ao aborto, nos seus modos de ser formais, não busca a verdade do sistema. Invoca a dignidade da pessoa para justificar posições antirreais, revestidas de um aparente verdadeirismo e cientificismo. Diz-se, por exemplo, que com mais acesso ao aborto talvez essa criança não tivesse sido deixada — quando, na verdade, nem haveria criança. Isto não é um problema do “porquê do ser”, próprio de uma metafísica moderna feita de proposições de dever-ser sem ligação ao poder-ser. É um problema de ser e de melhores ou piores modos de ser.","130"
"F0028","Na grande história da humanidade, se o pai não for Pai, o filho será órfão duas vezes. Aprender o mundo sozinho é mais difícil do que viver apenas das emoções que se apresentam continuamente no cérebro; assim, vive-se apenas do que os antepassados construíram, sem conhecer o porquê dessas construções. Dá-se a perda do mundo: poucos compreendem, e a voz coletiva pertence a quem vê as cores do mapa e não o caminho. Se os pais não encarnarem os modos de ser dos pais, quanto menos pais houver, mais órfãos haverá. Conceitos como os “memes” de Dawkins e os arquétipos de Jung são descrições estáveis da realidade — verdadeiras porque são a melhor descrição possível do que é. Se o ser humano fosse um alienígena, talvez não; partilharíamos apenas leis gerais da realidade. Mas, sendo a nossa consciência a única que conhecemos, essa descrição é verdadeira por não haver outra mais acertada.","152"
"F0029","A organização em grandes grupos é outra realidade que permite retirar verdades sobre a sua própria organização estrutural. E não é verdade? Duas civilizações com modos de ser diferentes: uma que busca a verdade do real — qual apanhará o avião para longe do colapso do sol? Qual explorará Marte? Qual encontrará a cura para a degeneração da matéria orgânica? Qual sistema filosófico permite a verificação da proposição com o real? Não conheço outro. Divide-se a epistemologia da ontologia para se poder falar em dois temas sem ver o que está por baixo.","93"
"F0030","É mais ao contrário: trata-se de evidenciar a evidência do sistema com mais um exemplo, neste caso o direito, que independentemente do que se creia ser, é-o em todas as sociedades. Se a verdade não fosse a busca, mesmo que implícita, não haveria direito. E não só a ordem jurídica: a ordem moral e social também são manifestações da verdade. O homem órfão tende a preferir a forma da estrutura à estrutura real; esquece-se da realidade e passa a viver no sistema que as ordens criaram, ofuscando-a e desintelectualizando-a de modo pretensamente intelectual. O mal existe precisamente porque, na liberdade de ser, se escolhe não ser livre. Como dizia Soljenítsin, algo nesse sentido. Não é óbvio que uma figura como Trump seja adorada por milhões? Num sistema de adoração da forma, basta alguém dizer uma verdade para ser visto como profeta — mesmo sendo formalmente repugnante. A apreensão mediata é preenchida pela forma, ficando silenciosa a dúvida — não requerida — sobre a verdade do real. Quando o sistema se intrinca sobre si mesmo e relega o real, nada como apontar uma luz ao real para que esse apontar crie a forma da verdade.","194"
"F0031","O humor teve, no passado, uma significância social como modo de revelar que o rei ia nu, apesar do formalismo da elite afirmar que o vestido era muito bonito. Hoje, o humor tornou-se mais um instrumento — ou uma justificação — do próprio formalismo. Já não serve a função de permitir à massa o desvelar da realidade tal como ela é, porque essa função foi apropriada por quem detém poder comunicacional. Assim, perdeu eficácia e abrangência enquanto revelador do real. Subjacente está a ideia de que a responsabilidade é sempre do outro: “não fui eu, foi o outro”. Esta é uma ideia transversal que consola o ser humano desde criança — a fuga à autorresponsabilidade. A autorresponsabilidade impõe categorizar as coisas no seu devido lugar. “Não fui eu” é a primeira frase de Adão.","134"
